Month,Route,Service Category,Service Day of the Week,Average Daily Boardings
March 2019,25,Bus,Sunday,"1,760"
March 2019,27,Bus,Sunday,"1,945"
March 2019,28,Bus,Sunday,"1,788"
March 2019,29,Bus,Sunday,"1,956"
March 2019,30,Bus,Sunday,"1,770"
March 2019,31,Bus,Sunday,"1,751"
March 2019,33,Bus,Sunday,"1,946"
March 2019,35,Bus,Sunday,"1,882"
March 2019,36,Bus,Sunday,"1,943"
March 2019,37,Bus,Sunday,"1,949"
March 2019,38,Bus,Sunday,"1,823"
March 2019,39,Bus,Sunday,"1,939"
March 2019,43,Bus,Sunday,"1,905"
March 2019,44,Bus,Sunday,"1,980"
March 2019,45,Bus,Sunday,"1,791"
March 2019,48,Bus,Sunday,"1,967"
March 2019,49,Bus,Sunday,"1,726"
March 2019,5,Bus,Sunday,"1,788"
March 2019,52,Bus,Sunday,"1,836"
March 2019,54,Bus,Sunday,"2,393"
March 2019,55,Bus,Sunday,"1,759"
March 2019,56,Bus,Sunday,"2,042"
March 2019,57,Bus,Sunday,"1,829"
March 2019,58,Bus,Sunday,"1,710"
March 2019,6,Bus,Sunday,"1,879"
March 2019,66,Bus,Sunday,"1,858"
March 2019,67,Bus,Sunday,"1,919"
March 2019,7,Bus,Sunday,"1,864"
March 2019,8,Bus,Sunday,"1,810"
March 2019,9,Bus,Sunday,"1,838"
March 2019,90,Bus,Sunday,"1,645"
March 2019,91,Bus,Sunday,"1,837"
March 2019,14R,Bus,Sunday,"1,711"
March 2019,1X,Bus,Sunday,"1,666"
March 2019,28R,Bus,Sunday,"1,672"
March 2019,30X,Bus,Sunday,"1,597"
March 2019,38R,Bus,Sunday,"1,771"
March 2019,5R,Bus,Sunday,"1,743"
March 2019,8AX,Bus,Sunday,"1,720"
March 2019,8BX,Bus,Sunday,"1,880"
March 2019,9R,Bus,Sunday,"1,781"
March 2019,KBUS,Bus,Sunday,"1,726"
March 2019,LOWL,Bus,Sunday,"1,729"
March 2019,NBUS,Bus,Sunday,"1,774"
March 2019,NOWL,Bus,Sunday,"1,744"
March 2019,TBUS,Bus,Sunday,"1,613"
March 2019,CA,Cable Car,Sunday,"1,576"
March 2019,PH,Cable Car,Sunday,"1,578"
March 2019,PM,Cable Car,Sunday,"1,360"
March 2019,F,Light Rail,Sunday,"1,699"
March 2019,FBUS,Light Rail,Sunday,"1,670"
March 2019,J,Light Rail,Sunday,"1,712"
March 2019,K,Light Rail,Sunday,"1,712"
March 2019,L,Light Rail,Sunday,"1,744"
March 2019,M,Light Rail,Sunday,"1,535"
March 2019,N,Light Rail,Sunday,"1,626"
March 2019,T,Light Rail,Sunday,"1,719"
