Month,Route,Service Category,Service Day of the Week,Average Daily Boardings
October 2019,22,Bus,Sunday,"2,008"
October 2019,23,Bus,Sunday,"1,970"
October 2019,24,Bus,Sunday,"2,312"
October 2019,25,Bus,Sunday,"2,149"
October 2019,27,Bus,Sunday,"2,150"
October 2019,28,Bus,Sunday,"2,042"
October 2019,29,Bus,Sunday,"2,186"
October 2019,30,Bus,Sunday,"2,104"
October 2019,31,Bus,Sunday,"2,074"
October 2019,33,Bus,Sunday,"2,236"
October 2019,35,Bus,Sunday,"2,132"
October 2019,36,Bus,Sunday,"2,304"
October 2019,37,Bus,Sunday,"2,146"
October 2019,38,Bus,Sunday,"2,061"
October 2019,39,Bus,Sunday,"2,168"
October 2019,43,Bus,Sunday,"2,090"
October 2019,44,Bus,Sunday,"2,375"
October 2019,45,Bus,Sunday,"2,009"
October 2019,48,Bus,Sunday,"2,197"
October 2019,49,Bus,Sunday,"2,053"
October 2019,5,Bus,Sunday,"2,020"
October 2019,52,Bus,Sunday,"2,087"
October 2019,54,Bus,Sunday,"2,696"
October 2019,55,Bus,Sunday,"2,020"
October 2019,56,Bus,Sunday,"2,311"
October 2019,57,Bus,Sunday,"2,109"
October 2019,58,Bus,Sunday,"1,807"
October 2019,6,Bus,Sunday,"2,190"
October 2019,66,Bus,Sunday,"2,191"
October 2019,67,Bus,Sunday,"2,129"
October 2019,7,Bus,Sunday,"2,058"
October 2019,8,Bus,Sunday,"2,172"
October 2019,9,Bus,Sunday,"2,012"
October 2019,90,Bus,Sunday,"1,872"
October 2019,91,Bus,Sunday,"2,250"
October 2019,14R,Bus,Sunday,"1,974"
October 2019,1X,Bus,Sunday,"1,916"
October 2019,28R,Bus,Sunday,"1,928"
October 2019,30X,Bus,Sunday,"1,820"
October 2019,38R,Bus,Sunday,"1,948"
October 2019,5R,Bus,Sunday,"2,022"
October 2019,8AX,Bus,Sunday,"1,884"
October 2019,8BX,Bus,Sunday,"2,070"
October 2019,9R,Bus,Sunday,"1,992"
October 2019,KBUS,Bus,Sunday,"1,867"
October 2019,LOWL,Bus,Sunday,"1,970"
October 2019,NBUS,Bus,Sunday,"2,022"
October 2019,NOWL,Bus,Sunday,"2,032"
October 2019,TBUS,Bus,Sunday,"1,879"
October 2019,CA,Cable Car,Sunday,"1,760"
October 2019,PH,Cable Car,Sunday,"1,817"
October 2019,PM,Cable Car,Sunday,"1,538"
October 2019,F,Light Rail,Sunday,"1,976"
October 2019,FBUS,Light Rail,Sunday,"1,907"
October 2019,J,Light Rail,Sunday,"1,980"
October 2019,K,Light Rail,Sunday,"1,904"
October 2019,L,Light Rail,Sunday,"2,023"
October 2019,M,Light Rail,Sunday,"1,791"
October 2019,N,Light Rail,Sunday,"1,958"
October 2019,T,Light Rail,Sunday,"2,018"
