Month,Route,Service Category,Service Day of the Week,Average Daily Boardings
June 2019,55,Bus,Sunday,"1,823"
June 2019,56,Bus,Sunday,"2,153"
June 2019,57,Bus,Sunday,"2,039"
June 2019,58,Bus,Sunday,"1,871"
June 2019,6,Bus,Sunday,"2,057"
June 2019,66,Bus,Sunday,"2,052"
June 2019,67,Bus,Sunday,"2,152"
June 2019,7,Bus,Sunday,"2,028"
June 2019,8,Bus,Sunday,"1,988"
June 2019,9,Bus,Sunday,"1,953"
June 2019,90,Bus,Sunday,"1,922"
June 2019,91,Bus,Sunday,"2,055"
June 2019,14R,Bus,Sunday,"1,857"
June 2019,1X,Bus,Sunday,"1,801"
June 2019,28R,Bus,Sunday,"1,843"
June 2019,30X,Bus,Sunday,"1,813"
June 2019,38R,Bus,Sunday,"1,882"
June 2019,5R,Bus,Sunday,"1,902"
June 2019,8AX,Bus,Sunday,"1,965"
June 2019,8BX,Bus,Sunday,"1,974"
June 2019,9R,Bus,Sunday,"1,866"
June 2019,KBUS,Bus,Sunday,"1,849"
June 2019,LOWL,Bus,Sunday,"1,963"
June 2019,NBUS,Bus,Sunday,"2,034"
June 2019,NOWL,Bus,Sunday,"1,953"
June 2019,TBUS,Bus,Sunday,"1,731"
June 2019,CA,Cable Car,Sunday,"1,654"
June 2019,PH,Cable Car,Sunday,"1,708"
June 2019,PM,Cable Car,Sunday,"1,453"
June 2019,F,Light Rail,Sunday,"1,845"
June 2019,FBUS,Light Rail,Sunday,"1,815"
June 2019,J,Light Rail,Sunday,"1,935"
June 2019,K,Light Rail,Sunday,"1,901"
June 2019,L,Light Rail,Sunday,"1,943"
June 2019,M,Light Rail,Sunday,"1,779"
June 2019,N,Light Rail,Sunday,"1,925"
June 2019,T,Light Rail,Sunday,"1,872"
June 2019,1,Bus,Weekday,"2,370"
June 2019,12,Bus,Weekday,"2,522"
June 2019,14,Bus,Weekday,"2,428"
June 2019,15,Bus,Weekday,"2,668"
June 2019,18,Bus,Weekday,"2,356"
June 2019,19,Bus,Weekday,"2,794"
June 2019,2,Bus,Weekday,"2,235"
June 2019,22,Bus,Weekday,"2,357"
June 2019,23,Bus,Weekday,"2,455"
June 2019,24,Bus,Weekday,"2,735"
June 2019,25,Bus,Weekday,"2,389"
June 2019,27,Bus,Weekday,"2,629"
June 2019,28,Bus,Weekday,"2,353"
June 2019,29,Bus,Weekday,"2,559"
June 2019,30,Bus,Weekday,"2,436"
June 2019,31,Bus,Weekday,"2,413"
June 2019,33,Bus,Weekday,"2,599"
June 2019,35,Bus,Weekday,"2,575"
June 2019,36,Bus,Weekday,"2,612"
June 2019,37,Bus,Weekday,"2,560"
June 2019,38,Bus,Weekday,"2,412"
June 2019,39,Bus,Weekday,"2,535"
June 2019,43,Bus,Weekday,"2,536"
June 2019,44,Bus,Weekday,"2,718"
June 2019,45,Bus,Weekday,"2,317"
June 2019,48,Bus,Weekday,"2,646"
June 2019,49,Bus,Weekday,"2,356"
June 2019,5,Bus,Weekday,"2,360"
June 2019,52,Bus,Weekday,"2,532"
June 2019,54,Bus,Weekday,"3,100"
June 2019,55,Bus,Weekday,"2,300"
June 2019,56,Bus,Weekday,"2,685"
June 2019,57,Bus,Weekday,"2,498"
June 2019,58,Bus,Weekday,"2,238"
June 2019,6,Bus,Weekday,"2,442"
June 2019,66,Bus,Weekday,"2,514"
June 2019,67,Bus,Weekday,"2,609"
June 2019,7,Bus,Weekday,"2,497"
June 2019,8,Bus,Weekday,"2,414"
June 2019,9,Bus,Weekday,"2,372"
June 2019,90,Bus,Weekday,"2,246"
June 2019,91,Bus,Weekday,"2,573"
June 2019,14R,Bus,Weekday,"2,350"
June 2019,1X,Bus,Weekday,"2,261"
June 2019,28R,Bus,Weekday,"2,279"
June 2019,30X,Bus,Weekday,"2,194"
June 2019,38R,Bus,Weekday,"2,331"
June 2019,5R,Bus,Weekday,"2,324"
June 2019,8AX,Bus,Weekday,"2,302"
June 2019,8BX,Bus,Weekday,"2,486"
June 2019,9R,Bus,Weekday,"2,304"
June 2019,KBUS,Bus,Weekday,"2,221"
June 2019,LOWL,Bus,Weekday,"2,406"
June 2019,NBUS,Bus,Weekday,"2,492"
June 2019,NOWL,Bus,Weekday,"2,412"
June 2019,TBUS,Bus,Weekday,"2,121"
June 2019,CA,Cable Car,Weekday,"2,044"
June 2019,PH,Cable Car,Weekday,"2,110"
June 2019,PM,Cable Car,Weekday,"1,850"
June 2019,F,Light Rail,Weekday,"2,323"
June 2019,FBUS,Light Rail,Weekday,"2,248"
June 2019,J,Light Rail,Weekday,"2,334"
June 2019,K,Light Rail,Weekday,"2,284"
June 2019,L,Light Rail,Weekday,"2,422"
June 2019,M,Light Rail,Weekday,"2,095"
June 2019,N,Light Rail,Weekday,"2,314"
June 2019,T,Light Rail,Weekday,"2,335"
