Month,Route,Service Category,Service Day of the Week,Average Daily Boardings
July 2019,PM,Cable Car,Saturday,542
July 2019,F,Light Rail,Saturday,653
July 2019,FBUS,Light Rail,Saturday,605
July 2019,J,Light Rail,Saturday,653
July 2019,K,Light Rail,Saturday,605
July 2019,L,Light Rail,Saturday,702
July 2019,M,Light Rail,Saturday,628
July 2019,N,Light Rail,Saturday,653
July 2019,T,Light Rail,Saturday,653
July 2019,1,Bus,Sunday,653
July 2019,12,Bus,Sunday,695
July 2019,14,Bus,Sunday,695
July 2019,15,Bus,Sunday,653
July 2019,18,Bus,Sunday,653
July 2019,19,Bus,Sunday,782
July 2019,2,Bus,Sunday,575
July 2019,22,Bus,Sunday,653
July 2019,23,Bus,Sunday,695
July 2019,24,Bus,Sunday,782
July 2019,25,Bus,Sunday,539
July 2019,27,Bus,Sunday,695
July 2019,28,Bus,Sunday,653
July 2019,29,Bus,Sunday,782
July 2019,30,Bus,Sunday,695
July 2019,31,Bus,Sunday,653
July 2019,33,Bus,Sunday,695
July 2019,35,Bus,Sunday,653
July 2019,36,Bus,Sunday,695
July 2019,37,Bus,Sunday,653
July 2019,38,Bus,Sunday,695
July 2019,39,Bus,Sunday,575
July 2019,43,Bus,Sunday,782
July 2019,44,Bus,Sunday,738
July 2019,45,Bus,Sunday,613
July 2019,48,Bus,Sunday,695
July 2019,49,Bus,Sunday,653
July 2019,5,Bus,Sunday,653
July 2019,52,Bus,Sunday,613
July 2019,54,Bus,Sunday,955
July 2019,55,Bus,Sunday,539
July 2019,56,Bus,Sunday,653
July 2019,57,Bus,Sunday,613
July 2019,58,Bus,Sunday,575
July 2019,6,Bus,Sunday,613
July 2019,66,Bus,Sunday,613
July 2019,67,Bus,Sunday,613
July 2019,7,Bus,Sunday,738
July 2019,8,Bus,Sunday,695
July 2019,9,Bus,Sunday,653
July 2019,90,Bus,Sunday,575
July 2019,91,Bus,Sunday,782
July 2019,14R,Bus,Sunday,613
July 2019,1X,Bus,Sunday,575
July 2019,28R,Bus,Sunday,575
July 2019,30X,Bus,Sunday,539
July 2019,38R,Bus,Sunday,613
July 2019,5R,Bus,Sunday,613
July 2019,8AX,Bus,Sunday,539
July 2019,8BX,Bus,Sunday,695
July 2019,9R,Bus,Sunday,613
July 2019,KBUS,Bus,Sunday,575
July 2019,LOWL,Bus,Sunday,653
July 2019,NBUS,Bus,Sunday,695
July 2019,NOWL,Bus,Sunday,653
July 2019,TBUS,Bus,Sunday,539
July 2019,CA,Cable Car,Sunday,530
July 2019,PH,Cable Car,Sunday,554
July 2019,PM,Cable Car,Sunday,524
July 2019,F,Light Rail,Sunday,613
July 2019,FBUS,Light Rail,Sunday,575
July 2019,J,Light Rail,Sunday,613
July 2019,K,Light Rail,Sunday,575
July 2019,L,Light Rail,Sunday,653
July 2019,M,Light Rail,Sunday,594
July 2019,N,Light Rail,Sunday,613
July 2019,T,Light Rail,Sunday,613
