Month,Route,Service Category,Service Day of the Week,Average Daily Boardings
April 2019,14R,Bus,Saturday,637
April 2019,1X,Bus,Saturday,593
April 2019,28R,Bus,Saturday,593
April 2019,30X,Bus,Saturday,551
April 2019,38R,Bus,Saturday,637
April 2019,5R,Bus,Saturday,637
April 2019,8AX,Bus,Saturday,551
April 2019,8BX,Bus,Saturday,730
April 2019,9R,Bus,Saturday,637
April 2019,KBUS,Bus,Saturday,593
April 2019,LOWL,Bus,Saturday,682
April 2019,NBUS,Bus,Saturday,730
April 2019,NOWL,Bus,Saturday,682
April 2019,TBUS,Bus,Saturday,551
April 2019,CA,Cable Car,Saturday,541
April 2019,PH,Cable Car,Saturday,569
April 2019,PM,Cable Car,Saturday,535
April 2019,F,Light Rail,Saturday,637
April 2019,FBUS,Light Rail,Saturday,593
April 2019,J,Light Rail,Saturday,637
April 2019,K,Light Rail,Saturday,593
April 2019,L,Light Rail,Saturday,682
April 2019,M,Light Rail,Saturday,614
April 2019,N,Light Rail,Saturday,637
April 2019,T,Light Rail,Saturday,637
April 2019,1,Bus,Sunday,637
April 2019,12,Bus,Sunday,676
April 2019,14,Bus,Sunday,676
April 2019,15,Bus,Sunday,637
April 2019,18,Bus,Sunday,637
April 2019,19,Bus,Sunday,756
April 2019,2,Bus,Sunday,565
April 2019,22,Bus,Sunday,637
April 2019,23,Bus,Sunday,676
April 2019,24,Bus,Sunday,756
April 2019,25,Bus,Sunday,532
April 2019,27,Bus,Sunday,676
April 2019,28,Bus,Sunday,637
April 2019,29,Bus,Sunday,756
April 2019,30,Bus,Sunday,676
April 2019,31,Bus,Sunday,637
April 2019,33,Bus,Sunday,676
April 2019,35,Bus,Sunday,637
April 2019,36,Bus,Sunday,676
April 2019,37,Bus,Sunday,637
April 2019,38,Bus,Sunday,676
April 2019,39,Bus,Sunday,565
April 2019,43,Bus,Sunday,756
April 2019,44,Bus,Sunday,715
April 2019,45,Bus,Sunday,600
April 2019,48,Bus,Sunday,676
April 2019,49,Bus,Sunday,637
April 2019,5,Bus,Sunday,637
April 2019,52,Bus,Sunday,600
April 2019,54,Bus,Sunday,916
April 2019,55,Bus,Sunday,532
April 2019,56,Bus,Sunday,637
April 2019,57,Bus,Sunday,600
April 2019,58,Bus,Sunday,565
April 2019,6,Bus,Sunday,600
April 2019,66,Bus,Sunday,600
April 2019,67,Bus,Sunday,600
April 2019,7,Bus,Sunday,715
April 2019,8,Bus,Sunday,676
April 2019,9,Bus,Sunday,637
April 2019,90,Bus,Sunday,565
April 2019,91,Bus,Sunday,756
April 2019,14R,Bus,Sunday,600
April 2019,1X,Bus,Sunday,565
April 2019,28R,Bus,Sunday,565
April 2019,30X,Bus,Sunday,532
April 2019,38R,Bus,Sunday,600
April 2019,5R,Bus,Sunday,600
April 2019,8AX,Bus,Sunday,532
April 2019,8BX,Bus,Sunday,676
April 2019,9R,Bus,Sunday,600
April 2019,KBUS,Bus,Sunday,565
April 2019,LOWL,Bus,Sunday,637
April 2019,NBUS,Bus,Sunday,676
April 2019,NOWL,Bus,Sunday,637
April 2019,TBUS,Bus,Sunday,532
April 2019,CA,Cable Car,Sunday,524
April 2019,PH,Cable Car,Sunday,546
April 2019,PM,Cable Car,Sunday,518
April 2019,F,Light Rail,Sunday,600
April 2019,FBUS,Light Rail,Sunday,565
April 2019,J,Light Rail,Sunday,600
April 2019,K,Light Rail,Sunday,565
April 2019,L,Light Rail,Sunday,637
April 2019,M,Light Rail,Sunday,582
April 2019,N,Light Rail,Sunday,600
April 2019,T,Light Rail,Sunday,600
