Month,Route,Service Category,Service Day of the Week,Average Daily Boardings
August 2019,CA,Cable Car,Weekday,584
August 2019,PH,Cable Car,Weekday,625
August 2019,PM,Cable Car,Weekday,574
August 2019,F,Light Rail,Weekday,724
August 2019,FBUS,Light Rail,Weekday,659
August 2019,J,Light Rail,Weekday,724
August 2019,K,Light Rail,Weekday,659
August 2019,L,Light Rail,Weekday,791
August 2019,M,Light Rail,Weekday,691
August 2019,N,Light Rail,Weekday,724
August 2019,T,Light Rail,Weekday,724
August 2019,1,Bus,Saturday,695
August 2019,12,Bus,Saturday,746
August 2019,14,Bus,Saturday,746
August 2019,15,Bus,Saturday,695
August 2019,18,Bus,Saturday,695
August 2019,19,Bus,Saturday,851
August 2019,2,Bus,Saturday,601
August 2019,22,Bus,Saturday,695
August 2019,23,Bus,Saturday,746
August 2019,24,Bus,Saturday,851
August 2019,25,Bus,Saturday,557
August 2019,27,Bus,Saturday,746
August 2019,28,Bus,Saturday,695
August 2019,29,Bus,Saturday,851
August 2019,30,Bus,Saturday,746
August 2019,31,Bus,Saturday,695
August 2019,33,Bus,Saturday,746
August 2019,35,Bus,Saturday,695
August 2019,36,Bus,Saturday,746
August 2019,37,Bus,Saturday,695
August 2019,38,Bus,Saturday,746
August 2019,39,Bus,Saturday,601
August 2019,43,Bus,Saturday,851
August 2019,44,Bus,Saturday,798
August 2019,45,Bus,Saturday,647
August 2019,48,Bus,Saturday,746
August 2019,49,Bus,Saturday,695
August 2019,5,Bus,Saturday,695
August 2019,52,Bus,Saturday,647
August 2019,54,Bus,Saturday,"1,060"
August 2019,55,Bus,Saturday,557
August 2019,56,Bus,Saturday,695
August 2019,57,Bus,Saturday,647
August 2019,58,Bus,Saturday,601
August 2019,6,Bus,Saturday,647
August 2019,66,Bus,Saturday,647
August 2019,67,Bus,Saturday,647
August 2019,7,Bus,Saturday,798
August 2019,8,Bus,Saturday,746
August 2019,9,Bus,Saturday,695
August 2019,90,Bus,Saturday,601
August 2019,91,Bus,Saturday,851
August 2019,14R,Bus,Saturday,647
August 2019,1X,Bus,Saturday,601
August 2019,28R,Bus,Saturday,601
August 2019,30X,Bus,Saturday,557
August 2019,38R,Bus,Saturday,647
August 2019,5R,Bus,Saturday,647
August 2019,8AX,Bus,Saturday,557
August 2019,8BX,Bus,Saturday,746
August 2019,9R,Bus,Saturday,647
August 2019,KBUS,Bus,Saturday,601
August 2019,LOWL,Bus,Saturday,695
August 2019,NBUS,Bus,Saturday,746
August 2019,NOWL,Bus,Saturday,695
August 2019,TBUS,Bus,Saturday,557
August 2019,CA,Cable Car,Saturday,546
August 2019,PH,Cable Car,Saturday,576
August 2019,PM,Cable Car,Saturday,540
August 2019,F,Light Rail,Saturday,647
August 2019,FBUS,Light Rail,Saturday,601
August 2019,J,Light Rail,Saturday,647
August 2019,K,Light Rail,Saturday,601
August 2019,L,Light Rail,Saturday,695
August 2019,M,Light Rail,Saturday,623
August 2019,N,Light Rail,Saturday,647
August 2019,T,Light Rail,Saturday,647
August 2019,1,Bus,Sunday,648
August 2019,12,Bus,Sunday,688
August 2019,14,Bus,Sunday,688
August 2019,15,Bus,Sunday,648
August 2019,18,Bus,Sunday,648
August 2019,19,Bus,Sunday,773
August 2019,2,Bus,Sunday,571
August 2019,22,Bus,Sunday,648
August 2019,23,Bus,Sunday,688
August 2019,24,Bus,Sunday,773
August 2019,25,Bus,Sunday,536
August 2019,27,Bus,Sunday,688
August 2019,28,Bus,Sunday,648
August 2019,29,Bus,Sunday,773
August 2019,30,Bus,Sunday,688
August 2019,31,Bus,Sunday,648
August 2019,33,Bus,Sunday,688
August 2019,35,Bus,Sunday,648
August 2019,36,Bus,Sunday,688
August 2019,37,Bus,Sunday,648
August 2019,38,Bus,Sunday,688
August 2019,39,Bus,Sunday,571
August 2019,43,Bus,Sunday,773
August 2019,44,Bus,Sunday,730
August 2019,45,Bus,Sunday,609
August 2019,48,Bus,Sunday,688
August 2019,49,Bus,Sunday,648
August 2019,5,Bus,Sunday,648
August 2019,52,Bus,Sunday,609
August 2019,54,Bus,Sunday,941
August 2019,55,Bus,Sunday,536
August 2019,56,Bus,Sunday,648
August 2019,57,Bus,Sunday,609
August 2019,58,Bus,Sunday,571
August 2019,6,Bus,Sunday,609
August 2019,66,Bus,Sunday,609
August 2019,67,Bus,Sunday,609
August 2019,7,Bus,Sunday,730
August 2019,8,Bus,Sunday,688
August 2019,9,Bus,Sunday,648
August 2019,90,Bus,Sunday,571
August 2019,91,Bus,Sunday,773
August 2019,14R,Bus,Sunday,609
August 2019,1X,Bus,Sunday,571
August 2019,28R,Bus,Sunday,571
August 2019,30X,Bus,Sunday,536
August 2019,38R,Bus,Sunday,609
August 2019,5R,Bus,Sunday,609
August 2019,8AX,Bus,Sunday,536
August 2019,8BX,Bus,Sunday,688
August 2019,9R,Bus,Sunday,609
August 2019,KBUS,Bus,Sunday,571
August 2019,LOWL,Bus,Sunday,648
August 2019,NBUS,Bus,Sunday,688
August 2019,NOWL,Bus,Sunday,648
August 2019,TBUS,Bus,Sunday,536
August 2019,CA,Cable Car,Sunday,528
August 2019,PH,Cable Car,Sunday,551
August 2019,PM,Cable Car,Sunday,522
August 2019,F,Light Rail,Sunday,609
August 2019,FBUS,Light Rail,Sunday,571
August 2019,J,Light Rail,Sunday,609
August 2019,K,Light Rail,Sunday,571
August 2019,L,Light Rail,Sunday,648
August 2019,M,Light Rail,Sunday,590
August 2019,N,Light Rail,Sunday,609
August 2019,T,Light Rail,Sunday,609
