Month,Route,Service Category,Service Day of the Week,Average Daily Boardings
February 2019,1,Bus,Saturday,"1,586"
February 2019,12,Bus,Saturday,"1,564"
February 2019,14,Bus,Saturday,"1,567"
February 2019,15,Bus,Saturday,"1,548"
February 2019,18,Bus,Saturday,"1,503"
February 2019,19,Bus,Saturday,"1,534"
February 2019,2,Bus,Saturday,"1,506"
February 2019,22,Bus,Saturday,"1,564"
February 2019,23,Bus,Saturday,"1,532"
February 2019,24,Bus,Saturday,"1,618"
February 2019,25,Bus,Saturday,"1,560"
February 2019,27,Bus,Saturday,"1,566"
February 2019,28,Bus,Saturday,"1,540"
February 2019,29,Bus,Saturday,"1,559"
February 2019,30,Bus,Saturday,"1,562"
February 2019,31,Bus,Saturday,"1,586"
February 2019,33,Bus,Saturday,"1,544"
February 2019,35,Bus,Saturday,"1,638"
February 2019,36,Bus,Saturday,"1,552"
February 2019,37,Bus,Saturday,"1,591"
February 2019,38,Bus,Saturday,"1,548"
February 2019,39,Bus,Saturday,"1,533"
February 2019,43,Bus,Saturday,"1,586"
February 2019,44,Bus,Saturday,"1,600"
February 2019,45,Bus,Saturday,"1,636"
February 2019,48,Bus,Saturday,"1,603"
February 2019,49,Bus,Saturday,"1,608"
February 2019,5,Bus,Saturday,"1,499"
February 2019,52,Bus,Saturday,"1,570"
February 2019,54,Bus,Saturday,"1,547"
February 2019,55,Bus,Saturday,"1,509"
February 2019,56,Bus,Saturday,"1,635"
February 2019,57,Bus,Saturday,"1,622"
February 2019,58,Bus,Saturday,"1,522"
February 2019,6,Bus,Saturday,"1,624"
February 2019,66,Bus,Saturday,"1,539"
February 2019,67,Bus,Saturday,"1,608"
February 2019,7,Bus,Saturday,"1,620"
February 2019,8,Bus,Saturday,"1,570"
February 2019,9,Bus,Saturday,"1,566"
February 2019,90,Bus,Saturday,"1,624"
February 2019,91,Bus,Saturday,"1,619"
February 2019,14R,Bus,Saturday,"1,489"
February 2019,1X,Bus,Saturday,"1,603"
February 2019,28R,Bus,Saturday,"1,542"
February 2019,30X,Bus,Saturday,"1,588"
February 2019,38R,Bus,Saturday,"1,527"
February 2019,5R,Bus,Saturday,"1,539"
February 2019,8AX,Bus,Saturday,"1,650"
February 2019,8BX,Bus,Saturday,"1,529"
February 2019,9R,Bus,Saturday,"1,573"
February 2019,KBUS,Bus,Saturday,"1,576"
February 2019,LOWL,Bus,Saturday,"1,537"
February 2019,NBUS,Bus,Saturday,"1,594"
February 2019,NOWL,Bus,Saturday,"1,544"
February 2019,TBUS,Bus,Saturday,"1,517"
February 2019,CA,Cable Car,Saturday,"1,329"
February 2019,PH,Cable Car,Saturday,"1,328"
February 2019,PM,Cable Car,Saturday,"1,366"
February 2019,F,Light Rail,Saturday,"1,551"
February 2019,FBUS,Light Rail,Saturday,"1,614"
February 2019,J,Light Rail,Saturday,"1,601"
February 2019,K,Light Rail,Saturday,"1,560"
February 2019,L,Light Rail,Saturday,"1,589"
February 2019,M,Light Rail,Saturday,"1,564"
February 2019,N,Light Rail,Saturday,"1,602"
February 2019,T,Light Rail,Saturday,"1,648"
February 2019,1,Bus,Sunday,"1,316"
February 2019,12,Bus,Sunday,"1,246"
February 2019,14,Bus,Sunday,"1,286"
February 2019,15,Bus,Sunday,"1,339"
February 2019,18,Bus,Sunday,"1,338"
February 2019,19,Bus,Sunday,"1,306"
February 2019,2,Bus,Sunday,"1,310"
February 2019,22,Bus,Sunday,"1,301"
February 2019,23,Bus,Sunday,"1,291"
February 2019,24,Bus,Sunday,"1,314"
February 2019,25,Bus,Sunday,"1,343"
February 2019,27,Bus,Sunday,"1,295"
February 2019,28,Bus,Sunday,"1,376"
February 2019,29,Bus,Sunday,"1,295"
February 2019,30,Bus,Sunday,"1,283"
February 2019,31,Bus,Sunday,"1,342"
February 2019,33,Bus,Sunday,"1,304"
February 2019,35,Bus,Sunday,"1,272"
February 2019,36,Bus,Sunday,"1,337"
February 2019,37,Bus,Sunday,"1,344"
February 2019,38,Bus,Sunday,"1,322"
February 2019,39,Bus,Sunday,"1,247"
February 2019,43,Bus,Sunday,"1,290"
February 2019,44,Bus,Sunday,"1,314"
February 2019,45,Bus,Sunday,"1,210"
February 2019,48,Bus,Sunday,"1,281"
February 2019,49,Bus,Sunday,"1,278"
February 2019,5,Bus,Sunday,"1,328"
February 2019,52,Bus,Sunday,"1,303"
February 2019,54,Bus,Sunday,"1,314"
February 2019,55,Bus,Sunday,"1,275"
February 2019,56,Bus,Sunday,"1,352"
February 2019,57,Bus,Sunday,"1,290"
February 2019,58,Bus,Sunday,"1,349"
February 2019,6,Bus,Sunday,"1,322"
February 2019,66,Bus,Sunday,"1,328"
February 2019,67,Bus,Sunday,"1,292"
February 2019,7,Bus,Sunday,"1,363"
February 2019,8,Bus,Sunday,"1,325"
February 2019,9,Bus,Sunday,"1,347"
February 2019,90,Bus,Sunday,"1,324"
February 2019,91,Bus,Sunday,"1,333"
February 2019,14R,Bus,Sunday,"1,343"
February 2019,1X,Bus,Sunday,"1,258"
February 2019,28R,Bus,Sunday,"1,327"
February 2019,30X,Bus,Sunday,"1,340"
February 2019,38R,Bus,Sunday,"1,352"
February 2019,5R,Bus,Sunday,"1,285"
February 2019,8AX,Bus,Sunday,"1,332"
February 2019,8BX,Bus,Sunday,"1,305"
February 2019,9R,Bus,Sunday,"1,338"
February 2019,KBUS,Bus,Sunday,"1,322"
February 2019,LOWL,Bus,Sunday,"1,346"
February 2019,NBUS,Bus,Sunday,"1,308"
February 2019,NOWL,Bus,Sunday,"1,226"
February 2019,TBUS,Bus,Sunday,"1,374"
February 2019,CA,Cable Car,Sunday,"1,132"
February 2019,PH,Cable Car,Sunday,"1,098"
February 2019,PM,Cable Car,Sunday,"1,120"
February 2019,F,Light Rail,Sunday,"1,306"
February 2019,FBUS,Light Rail,Sunday,"1,294"
February 2019,J,Light Rail,Sunday,"1,307"
February 2019,K,Light Rail,Sunday,"1,378"
February 2019,L,Light Rail,Sunday,"1,376"
February 2019,M,Light Rail,Sunday,"1,299"
February 2019,N,Light Rail,Sunday,"1,351"
February 2019,T,Light Rail,Sunday,"1,288"
