Month,Route,Service Category,Service Day of the Week,Average Daily Boardings
September 2019,NOWL,Bus,Sunday,"1,820"
September 2019,TBUS,Bus,Sunday,"1,807"
September 2019,CA,Cable Car,Sunday,"1,512"
September 2019,PH,Cable Car,Sunday,"1,534"
September 2019,PM,Cable Car,Sunday,"1,587"
September 2019,F,Light Rail,Sunday,"1,726"
September 2019,FBUS,Light Rail,Sunday,"1,866"
September 2019,J,Light Rail,Sunday,"1,792"
September 2019,K,Light Rail,Sunday,"1,780"
September 2019,L,Light Rail,Sunday,"1,745"
September 2019,M,Light Rail,Sunday,"1,849"
September 2019,N,Light Rail,Sunday,"1,740"
September 2019,T,Light Rail,Sunday,"1,817"
September 2019,1,Bus,Weekday,"2,970"
September 2019,12,Bus,Weekday,"2,973"
September 2019,14,Bus,Weekday,"3,061"
September 2019,15,Bus,Weekday,"2,987"
September 2019,18,Bus,Weekday,"3,083"
September 2019,19,Bus,Weekday,"3,023"
September 2019,2,Bus,Weekday,"3,043"
September 2019,22,Bus,Weekday,"3,084"
September 2019,23,Bus,Weekday,"3,059"
September 2019,24,Bus,Weekday,"3,021"
September 2019,25,Bus,Weekday,"3,013"
September 2019,27,Bus,Weekday,"2,940"
September 2019,28,Bus,Weekday,"3,025"
September 2019,29,Bus,Weekday,"3,080"
September 2019,30,Bus,Weekday,"3,008"
September 2019,31,Bus,Weekday,"3,073"
September 2019,33,Bus,Weekday,"3,002"
September 2019,35,Bus,Weekday,"3,030"
September 2019,36,Bus,Weekday,"3,064"
September 2019,37,Bus,Weekday,"3,005"
September 2019,38,Bus,Weekday,"3,045"
September 2019,39,Bus,Weekday,"3,037"
September 2019,43,Bus,Weekday,"3,025"
September 2019,44,Bus,Weekday,"3,000"
September 2019,45,Bus,Weekday,"3,047"
September 2019,48,Bus,Weekday,"3,072"
September 2019,49,Bus,Weekday,"3,102"
September 2019,5,Bus,Weekday,"3,010"
September 2019,52,Bus,Weekday,"3,041"
September 2019,54,Bus,Weekday,"3,060"
September 2019,55,Bus,Weekday,"3,063"
September 2019,56,Bus,Weekday,"3,075"
September 2019,57,Bus,Weekday,"2,969"
September 2019,58,Bus,Weekday,"3,113"
September 2019,6,Bus,Weekday,"3,084"
September 2019,66,Bus,Weekday,"3,075"
September 2019,67,Bus,Weekday,"3,048"
September 2019,7,Bus,Weekday,"3,039"
September 2019,8,Bus,Weekday,"3,024"
September 2019,9,Bus,Weekday,"3,068"
September 2019,90,Bus,Weekday,"2,994"
September 2019,91,Bus,Weekday,"3,047"
September 2019,14R,Bus,Weekday,"3,045"
September 2019,1X,Bus,Weekday,"3,055"
September 2019,28R,Bus,Weekday,"3,075"
September 2019,30X,Bus,Weekday,"2,954"
September 2019,38R,Bus,Weekday,"3,061"
September 2019,5R,Bus,Weekday,"3,009"
September 2019,8AX,Bus,Weekday,"3,003"
September 2019,8BX,Bus,Weekday,"2,998"
September 2019,9R,Bus,Weekday,"2,979"
September 2019,KBUS,Bus,Weekday,"3,033"
September 2019,LOWL,Bus,Weekday,"3,046"
September 2019,NBUS,Bus,Weekday,"3,053"
September 2019,NOWL,Bus,Weekday,"3,011"
September 2019,TBUS,Bus,Weekday,"3,057"
September 2019,CA,Cable Car,Weekday,"2,569"
September 2019,PH,Cable Car,Weekday,"2,601"
September 2019,PM,Cable Car,Weekday,"2,569"
September 2019,F,Light Rail,Weekday,"3,003"
September 2019,FBUS,Light Rail,Weekday,"3,041"
September 2019,J,Light Rail,Weekday,"3,071"
September 2019,K,Light Rail,Weekday,"3,055"
September 2019,L,Light Rail,Weekday,"2,969"
September 2019,M,Light Rail,Weekday,"3,028"
September 2019,N,Light Rail,Weekday,"3,021"
September 2019,T,Light Rail,Weekday,"3,045"
September 2019,1,Bus,Saturday,"2,329"
September 2019,12,Bus,Saturday,"2,253"
September 2019,14,Bus,Saturday,"2,179"
September 2019,15,Bus,Saturday,"2,217"
September 2019,18,Bus,Saturday,"2,308"
September 2019,19,Bus,Saturday,"2,294"
September 2019,2,Bus,Saturday,"2,363"
September 2019,22,Bus,Saturday,"2,228"
September 2019,23,Bus,Saturday,"2,307"
September 2019,24,Bus,Saturday,"2,263"
September 2019,25,Bus,Saturday,"2,264"
September 2019,27,Bus,Saturday,"2,290"
September 2019,28,Bus,Saturday,"2,273"
September 2019,29,Bus,Saturday,"2,266"
September 2019,30,Bus,Saturday,"2,340"
September 2019,31,Bus,Saturday,"2,212"
September 2019,33,Bus,Saturday,"2,320"
September 2019,35,Bus,Saturday,"2,203"
September 2019,36,Bus,Saturday,"2,457"
September 2019,37,Bus,Saturday,"2,075"
September 2019,38,Bus,Saturday,"2,305"
September 2019,39,Bus,Saturday,"2,342"
September 2019,43,Bus,Saturday,"2,318"
September 2019,44,Bus,Saturday,"2,324"
September 2019,45,Bus,Saturday,"2,294"
September 2019,48,Bus,Saturday,"2,266"
September 2019,49,Bus,Saturday,"2,373"
September 2019,5,Bus,Saturday,"2,338"
September 2019,52,Bus,Saturday,"2,402"
September 2019,54,Bus,Saturday,"2,293"
September 2019,55,Bus,Saturday,"2,273"
September 2019,56,Bus,Saturday,"2,376"
September 2019,57,Bus,Saturday,"2,310"
September 2019,58,Bus,Saturday,"2,281"
September 2019,6,Bus,Saturday,"2,260"
September 2019,66,Bus,Saturday,"2,327"
September 2019,67,Bus,Saturday,"2,281"
September 2019,7,Bus,Saturday,"2,450"
September 2019,8,Bus,Saturday,"2,321"
September 2019,9,Bus,Saturday,"2,289"
September 2019,90,Bus,Saturday,"2,256"
September 2019,91,Bus,Saturday,"2,258"
September 2019,14R,Bus,Saturday,"2,240"
September 2019,1X,Bus,Saturday,"2,323"
September 2019,28R,Bus,Saturday,"2,246"
September 2019,30X,Bus,Saturday,"2,188"
September 2019,38R,Bus,Saturday,"2,216"
September 2019,5R,Bus,Saturday,"2,288"
September 2019,8AX,Bus,Saturday,"2,392"
September 2019,8BX,Bus,Saturday,"2,291"
September 2019,9R,Bus,Saturday,"2,214"
September 2019,KBUS,Bus,Saturday,"2,258"
September 2019,LOWL,Bus,Saturday,"2,302"
September 2019,NBUS,Bus,Saturday,"2,361"
September 2019,NOWL,Bus,Saturday,"2,226"
September 2019,TBUS,Bus,Saturday,"2,328"
September 2019,CA,Cable Car,Saturday,"2,022"
September 2019,PH,Cable Car,Saturday,"1,926"
September 2019,PM,Cable Car,Saturday,"1,960"
September 2019,F,Light Rail,Saturday,"2,323"
September 2019,FBUS,Light Rail,Saturday,"2,271"
September 2019,J,Light Rail,Saturday,"2,378"
September 2019,K,Light Rail,Saturday,"2,301"
September 2019,L,Light Rail,Saturday,"2,199"
September 2019,M,Light Rail,Saturday,"2,251"
September 2019,N,Light Rail,Saturday,"2,203"
September 2019,T,Light Rail,Saturday,"2,212"
