Month,Route,Service Category,Service Day of the Week,Average Daily Boardings
October 2019,PM,Cable Car,Saturday,"1,758"
October 2019,F,Light Rail,Saturday,"2,013"
October 2019,FBUS,Light Rail,Saturday,"2,060"
October 2019,J,Light Rail,Saturday,"1,972"
October 2019,K,Light Rail,Saturday,"2,104"
October 2019,L,Light Rail,Saturday,"2,006"
October 2019,M,Light Rail,Saturday,"2,063"
October 2019,N,Light Rail,Saturday,"2,036"
October 2019,T,Light Rail,Saturday,"1,999"
October 2019,1,Bus,Sunday,"1,556"
October 2019,12,Bus,Sunday,"1,625"
October 2019,14,Bus,Sunday,"1,556"
October 2019,15,Bus,Sunday,"1,665"
October 2019,18,Bus,Sunday,"1,642"
October 2019,19,Bus,Sunday,"1,590"
October 2019,2,Bus,Sunday,"1,547"
October 2019,22,Bus,Sunday,"1,648"
October 2019,23,Bus,Sunday,"1,662"
October 2019,24,Bus,Sunday,"1,550"
October 2019,25,Bus,Sunday,"1,605"
October 2019,27,Bus,Sunday,"1,589"
October 2019,28,Bus,Sunday,"1,539"
October 2019,29,Bus,Sunday,"1,650"
October 2019,30,Bus,Sunday,"1,575"
October 2019,31,Bus,Sunday,"1,559"
October 2019,33,Bus,Sunday,"1,612"
October 2019,35,Bus,Sunday,"1,627"
October 2019,36,Bus,Sunday,"1,560"
October 2019,37,Bus,Sunday,"1,619"
October 2019,38,Bus,Sunday,"1,586"
October 2019,39,Bus,Sunday,"1,631"
October 2019,43,Bus,Sunday,"1,611"
October 2019,44,Bus,Sunday,"1,586"
October 2019,45,Bus,Sunday,"1,610"
October 2019,48,Bus,Sunday,"1,553"
October 2019,49,Bus,Sunday,"1,579"
October 2019,5,Bus,Sunday,"1,601"
October 2019,52,Bus,Sunday,"1,617"
October 2019,54,Bus,Sunday,"1,718"
October 2019,55,Bus,Sunday,"1,575"
October 2019,56,Bus,Sunday,"1,586"
October 2019,57,Bus,Sunday,"1,629"
October 2019,58,Bus,Sunday,"1,576"
October 2019,6,Bus,Sunday,"1,597"
October 2019,66,Bus,Sunday,"1,584"
October 2019,67,Bus,Sunday,"1,627"
October 2019,7,Bus,Sunday,"1,543"
October 2019,8,Bus,Sunday,"1,533"
October 2019,9,Bus,Sunday,"1,562"
October 2019,90,Bus,Sunday,"1,604"
October 2019,91,Bus,Sunday,"1,571"
October 2019,14R,Bus,Sunday,"1,616"
October 2019,1X,Bus,Sunday,"1,617"
October 2019,28R,Bus,Sunday,"1,646"
October 2019,30X,Bus,Sunday,"1,584"
October 2019,38R,Bus,Sunday,"1,601"
October 2019,5R,Bus,Sunday,"1,602"
October 2019,8AX,Bus,Sunday,"1,551"
October 2019,8BX,Bus,Sunday,"1,587"
October 2019,9R,Bus,Sunday,"1,628"
October 2019,KBUS,Bus,Sunday,"1,620"
October 2019,LOWL,Bus,Sunday,"1,582"
October 2019,NBUS,Bus,Sunday,"1,565"
October 2019,NOWL,Bus,Sunday,"1,607"
October 2019,TBUS,Bus,Sunday,"1,582"
October 2019,CA,Cable Car,Sunday,"1,383"
October 2019,PH,Cable Car,Sunday,"1,317"
October 2019,PM,Cable Car,Sunday,"1,326"
October 2019,F,Light Rail,Sunday,"1,542"
October 2019,FBUS,Light Rail,Sunday,"1,544"
October 2019,J,Light Rail,Sunday,"1,639"
October 2019,K,Light Rail,Sunday,"1,617"
October 2019,L,Light Rail,Sunday,"1,500"
October 2019,M,Light Rail,Sunday,"1,613"
October 2019,N,Light Rail,Sunday,"1,610"
October 2019,T,Light Rail,Sunday,"1,613"
