Month,Route,Service Category,Service Day of the Week,Average Daily Boardings
August 2019,90,Bus,Sunday,580
August 2019,91,Bus,Sunday,787
August 2019,14R,Bus,Sunday,616
August 2019,1X,Bus,Sunday,576
August 2019,28R,Bus,Sunday,580
August 2019,30X,Bus,Sunday,540
August 2019,38R,Bus,Sunday,621
August 2019,5R,Bus,Sunday,616
August 2019,8AX,Bus,Sunday,543
August 2019,8BX,Bus,Sunday,704
August 2019,9R,Bus,Sunday,621
August 2019,KBUS,Bus,Sunday,582
August 2019,LOWL,Bus,Sunday,659
August 2019,NBUS,Bus,Sunday,701
August 2019,NOWL,Bus,Sunday,658
August 2019,TBUS,Bus,Sunday,544
August 2019,CA,Cable Car,Sunday,532
August 2019,PH,Cable Car,Sunday,556
August 2019,PM,Cable Car,Sunday,528
August 2019,F,Light Rail,Sunday,617
August 2019,FBUS,Light Rail,Sunday,576
August 2019,J,Light Rail,Sunday,616
August 2019,K,Light Rail,Sunday,573
August 2019,L,Light Rail,Sunday,664
August 2019,M,Light Rail,Sunday,596
August 2019,N,Light Rail,Sunday,615
August 2019,T,Light Rail,Sunday,618
