Month,Route,Service Category,Service Day of the Week,Average Daily Boardings
April 2019,19,Bus,Sunday,767
April 2019,2,Bus,Sunday,566
April 2019,22,Bus,Sunday,641
April 2019,23,Bus,Sunday,685
April 2019,24,Bus,Sunday,766
April 2019,25,Bus,Sunday,537
April 2019,27,Bus,Sunday,685
April 2019,28,Bus,Sunday,643
April 2019,29,Bus,Sunday,765
April 2019,30,Bus,Sunday,678
April 2019,31,Bus,Sunday,642
April 2019,33,Bus,Sunday,680
April 2019,35,Bus,Sunday,646
April 2019,36,Bus,Sunday,684
April 2019,37,Bus,Sunday,644
April 2019,38,Bus,Sunday,681
April 2019,39,Bus,Sunday,570
April 2019,43,Bus,Sunday,769
April 2019,44,Bus,Sunday,723
April 2019,45,Bus,Sunday,600
April 2019,48,Bus,Sunday,678
April 2019,49,Bus,Sunday,635
April 2019,5,Bus,Sunday,645
April 2019,52,Bus,Sunday,601
April 2019,54,Bus,Sunday,922
April 2019,55,Bus,Sunday,535
April 2019,56,Bus,Sunday,636
April 2019,57,Bus,Sunday,602
April 2019,58,Bus,Sunday,572
April 2019,6,Bus,Sunday,606
April 2019,66,Bus,Sunday,602
April 2019,67,Bus,Sunday,602
April 2019,7,Bus,Sunday,730
April 2019,8,Bus,Sunday,682
April 2019,9,Bus,Sunday,632
April 2019,90,Bus,Sunday,567
April 2019,91,Bus,Sunday,763
April 2019,14R,Bus,Sunday,600
April 2019,1X,Bus,Sunday,570
April 2019,28R,Bus,Sunday,568
April 2019,30X,Bus,Sunday,535
April 2019,38R,Bus,Sunday,606
April 2019,5R,Bus,Sunday,602
April 2019,8AX,Bus,Sunday,534
April 2019,8BX,Bus,Sunday,680
April 2019,9R,Bus,Sunday,605
April 2019,KBUS,Bus,Sunday,572
April 2019,LOWL,Bus,Sunday,642
April 2019,NBUS,Bus,Sunday,686
April 2019,NOWL,Bus,Sunday,644
April 2019,TBUS,Bus,Sunday,534
April 2019,CA,Cable Car,Sunday,525
April 2019,PH,Cable Car,Sunday,544
April 2019,PM,Cable Car,Sunday,517
April 2019,F,Light Rail,Sunday,603
April 2019,FBUS,Light Rail,Sunday,569
April 2019,J,Light Rail,Sunday,604
April 2019,K,Light Rail,Sunday,568
April 2019,L,Light Rail,Sunday,638
April 2019,M,Light Rail,Sunday,589
April 2019,N,Light Rail,Sunday,605
April 2019,T,Light Rail,Sunday,605
