Month,Route,Service Category,Service Day of the Week,Average Daily Boardings
June 2019,TBUS,Bus,Weekday,597
June 2019,CA,Cable Car,Weekday,582
June 2019,PH,Cable Car,Weekday,623
June 2019,PM,Cable Car,Weekday,573
June 2019,F,Light Rail,Weekday,721
June 2019,FBUS,Light Rail,Weekday,656
June 2019,J,Light Rail,Weekday,717
June 2019,K,Light Rail,Weekday,656
June 2019,L,Light Rail,Weekday,782
June 2019,M,Light Rail,Weekday,682
June 2019,N,Light Rail,Weekday,721
June 2019,T,Light Rail,Weekday,718
