Month,Route,Service Category,Service Day of the Week,Average Daily Boardings
March 2019,J,Light Rail,Saturday,636
March 2019,K,Light Rail,Saturday,591
March 2019,L,Light Rail,Saturday,686
March 2019,M,Light Rail,Saturday,619
March 2019,N,Light Rail,Saturday,638
March 2019,T,Light Rail,Saturday,637
March 2019,1,Bus,Sunday,637
March 2019,12,Bus,Sunday,674
March 2019,14,Bus,Sunday,668
March 2019,15,Bus,Sunday,636
March 2019,18,Bus,Sunday,645
March 2019,19,Bus,Sunday,754
March 2019,2,Bus,Sunday,560
March 2019,22,Bus,Sunday,630
March 2019,23,Bus,Sunday,672
March 2019,24,Bus,Sunday,753
March 2019,25,Bus,Sunday,531
March 2019,27,Bus,Sunday,671
March 2019,28,Bus,Sunday,636
March 2019,29,Bus,Sunday,751
March 2019,30,Bus,Sunday,671
March 2019,31,Bus,Sunday,635
March 2019,33,Bus,Sunday,667
March 2019,35,Bus,Sunday,630
March 2019,36,Bus,Sunday,681
March 2019,37,Bus,Sunday,639
March 2019,38,Bus,Sunday,674
March 2019,39,Bus,Sunday,563
March 2019,43,Bus,Sunday,749
March 2019,44,Bus,Sunday,707
March 2019,45,Bus,Sunday,595
March 2019,48,Bus,Sunday,667
March 2019,49,Bus,Sunday,637
March 2019,5,Bus,Sunday,633
March 2019,52,Bus,Sunday,596
March 2019,54,Bus,Sunday,893
March 2019,55,Bus,Sunday,532
March 2019,56,Bus,Sunday,642
March 2019,57,Bus,Sunday,596
March 2019,58,Bus,Sunday,563
March 2019,6,Bus,Sunday,598
March 2019,66,Bus,Sunday,599
March 2019,67,Bus,Sunday,597
March 2019,7,Bus,Sunday,704
March 2019,8,Bus,Sunday,673
March 2019,9,Bus,Sunday,632
March 2019,90,Bus,Sunday,565
March 2019,91,Bus,Sunday,745
March 2019,14R,Bus,Sunday,599
March 2019,1X,Bus,Sunday,565
March 2019,28R,Bus,Sunday,562
March 2019,30X,Bus,Sunday,529
March 2019,38R,Bus,Sunday,595
March 2019,5R,Bus,Sunday,597
March 2019,8AX,Bus,Sunday,529
March 2019,8BX,Bus,Sunday,669
March 2019,9R,Bus,Sunday,600
March 2019,KBUS,Bus,Sunday,566
March 2019,LOWL,Bus,Sunday,637
March 2019,NBUS,Bus,Sunday,679
March 2019,NOWL,Bus,Sunday,638
March 2019,TBUS,Bus,Sunday,531
March 2019,CA,Cable Car,Sunday,519
March 2019,PH,Cable Car,Sunday,543
March 2019,PM,Cable Car,Sunday,517
March 2019,F,Light Rail,Sunday,596
March 2019,FBUS,Light Rail,Sunday,562
March 2019,J,Light Rail,Sunday,601
March 2019,K,Light Rail,Sunday,565
March 2019,L,Light Rail,Sunday,631
March 2019,M,Light Rail,Sunday,580
March 2019,N,Light Rail,Sunday,602
March 2019,T,Light Rail,Sunday,597
