Month,Route,Service Category,Service Day of the Week,Average Daily Boardings
December 2019,36,Bus,Saturday,676
December 2019,37,Bus,Saturday,635
December 2019,38,Bus,Saturday,684
December 2019,39,Bus,Saturday,570
December 2019,43,Bus,Saturday,749
December 2019,44,Bus,Saturday,708
December 2019,45,Bus,Saturday,604
December 2019,48,Bus,Saturday,684
December 2019,49,Bus,Saturday,636
December 2019,5,Bus,Saturday,641
December 2019,52,Bus,Saturday,604
December 2019,54,Bus,Saturday,916
December 2019,55,Bus,Saturday,534
December 2019,56,Bus,Saturday,639
December 2019,57,Bus,Saturday,607
December 2019,58,Bus,Saturday,568
December 2019,6,Bus,Saturday,603
December 2019,66,Bus,Saturday,609
December 2019,67,Bus,Saturday,596
December 2019,7,Bus,Saturday,722
December 2019,8,Bus,Saturday,674
December 2019,9,Bus,Saturday,642
December 2019,90,Bus,Saturday,566
December 2019,91,Bus,Saturday,768
December 2019,14R,Bus,Saturday,600
December 2019,1X,Bus,Saturday,567
December 2019,28R,Bus,Saturday,566
December 2019,30X,Bus,Saturday,533
December 2019,38R,Bus,Saturday,600
December 2019,5R,Bus,Saturday,607
December 2019,8AX,Bus,Saturday,535
December 2019,8BX,Bus,Saturday,672
December 2019,9R,Bus,Saturday,599
December 2019,KBUS,Bus,Saturday,568
December 2019,LOWL,Bus,Saturday,643
December 2019,NBUS,Bus,Saturday,684
December 2019,NOWL,Bus,Saturday,640
December 2019,TBUS,Bus,Saturday,532
December 2019,CA,Cable Car,Saturday,526
December 2019,PH,Cable Car,Saturday,550
December 2019,PM,Cable Car,Saturday,520
December 2019,F,Light Rail,Saturday,608
December 2019,FBUS,Light Rail,Saturday,566
December 2019,J,Light Rail,Saturday,601
December 2019,K,Light Rail,Saturday,565
December 2019,L,Light Rail,Saturday,639
December 2019,M,Light Rail,Saturday,587
December 2019,N,Light Rail,Saturday,605
December 2019,T,Light Rail,Saturday,603
